"","yrswork","numjobs","ab5cconscientiousness","ab5cintellect","cttindustriousness","mpqwellbeing","mpqachievement","lifesatisfaction"
"1010",30,8,3.72727272727273,3.63636363636364,2.6,1.16666666666667,1.33333333333333,4
"1011",26,3,4.09090909090909,3.36363636363636,3.1,1.41666666666667,1.58333333333333,5.8
"1012",40,5,3.81818181818182,3.18181818181818,2.9,1.08333333333333,1.41666666666667,5
"1013",43,20,4.09090909090909,4,3.1,1.41666666666667,1.33333333333333,5
"1014",20,8,4.90909090909091,3.81818181818182,4,1.16666666666667,1.33333333333333,5.4
"1015",28,3,3.72727272727273,2.72727272727273,3.1,1.33333333333333,1.75,5.2
"1016",36,6,3.63636363636364,4.09090909090909,3.2,1,1.36363636363636,6.6
"1017",9,2,4.18181818181818,4.72727272727273,3.2,1,1.25,5
"1018",44,10,4.18181818181818,3.18181818181818,2.8,1.41666666666667,1.83333333333333,5.8
"1019",49,4,4.27272727272727,4.72727272727273,3.2,1,1,3.6
"1020",30,0,3.27272727272727,2.5,2.4,1.75,1.91666666666667,4
"1021",40,2,4.09090909090909,3.27272727272727,3.1,1.58333333333333,1.83333333333333,3.8
"1022",10,4,3,3,2.8,1,1.16666666666667,4
"1023",25,4,4.27272727272727,2.72727272727273,3.7,1.41666666666667,1.08333333333333,3.6
"1024",41,4,4.63636363636364,4.18181818181818,3.7,1.08333333333333,1.27272727272727,5.6
"1025",18,9,4.72727272727273,3.36363636363636,3.88888888888889,1.08333333333333,1.5,4.6
"1026",25,20,3.72727272727273,3.27272727272727,3,1.5,1.5,5
"1027",37,4,3.63636363636364,3.18181818181818,2.6,1,1.41666666666667,5.8
"1028",31,8,4.63636363636364,5,3.1,1.5,1.41666666666667,5.6
"1029",10,6,4.27272727272727,3.09090909090909,3.7,1.25,1.16666666666667,2.8
"1030",39,4,3.72727272727273,3.27272727272727,2.9,1,1.33333333333333,3.2
"1031",13,2,3.45454545454545,3.81818181818182,3.3,1.16666666666667,1.41666666666667,6
"1032",3,1,4.1,3.36363636363636,3.6,1,1.91666666666667,7
"1033",15,3,4,3.63636363636364,4,1.25,1.33333333333333,4.8
"1034",33,5,3.72727272727273,4.81818181818182,3.4,1,1.25,5.8
"1035",25,5,3.45454545454545,3.09090909090909,3.2,1.41666666666667,1.5,3.4
"1036",33,3,4.18181818181818,3.09090909090909,3.1,1.08333333333333,1.5,7
"1037",5,6,2.90909090909091,3.90909090909091,2.9,1.33333333333333,1.58333333333333,3.6
"1038",32,5,3.27272727272727,3.18181818181818,3,1.16666666666667,1.5,4.4
"1039",22,5,3.72727272727273,3.63636363636364,3.1,1.08333333333333,1.5,4.6
"1040",43,4,5,3.63636363636364,3.8,1.16666666666667,1.08333333333333,3.8
"1041",15,5,3.72727272727273,3.18181818181818,3.3,1.41666666666667,1.33333333333333,5.8
"1042",40,8,3.81818181818182,4,3.2,1.08333333333333,1.58333333333333,4.8
"1043",30,6,4.63636363636364,3.54545454545455,3.1,1.25,1.25,5.8
"1044",16,7,4.45454545454545,4.27272727272727,2.9,1,1.63636363636364,5
"1045",10,5,4.36363636363636,3.54545454545455,3.2,1.16666666666667,1.33333333333333,4.8
"1046",21,8,3.45454545454545,3.18181818181818,2.8,1.33333333333333,1.33333333333333,6
"1047",27,5,3.6,2.63636363636364,3,1.5,1.5,4.4
"1048",60,4,4.18181818181818,4,2.9,1.08333333333333,1.58333333333333,5.6
"1049",15,10,3.81818181818182,4.18181818181818,3.3,1.33333333333333,1.33333333333333,4.8
"1050",15,3,4,4.09090909090909,2.9,1.08333333333333,1.41666666666667,4.8
"1051",30,1,4.54545454545455,2.81818181818182,3.5,2,1.16666666666667,3.6
"1052",2,2,3.18181818181818,2.54545454545455,2.5,1.75,1.83333333333333,5.6
"1053",32,7,4.18181818181818,3.54545454545455,2.88888888888889,1.33333333333333,1.5,3.6
"1054",8,3,3.54545454545455,4.18181818181818,3.1,1.5,1.75,4.2
"1055",50,12,3.72727272727273,3,2.7,1.41666666666667,1.41666666666667,4.4
"1056",3,2,4.45454545454545,3.09090909090909,2.9,1.83333333333333,1.5,4.4
"1057",12,1,4,4.63636363636364,3.2,1.41666666666667,1.58333333333333,4.4
"1058",32,7,3.90909090909091,4,3.77777777777778,1.41666666666667,1.25,2.6
"1059",12,15,3.72727272727273,3.45454545454545,2.5,1.41666666666667,1.08333333333333,2.6
"1060",14,6,4,4.09090909090909,4,1,1,5.6
"1061",18,5,3.90909090909091,4,3.4,1,1.08333333333333,4.8
"1062",20,4,3.90909090909091,3.18181818181818,3,1.41666666666667,1,3.2
"1063",19,10,3.63636363636364,3.72727272727273,2.7,1,1.75,5.4
"1064",NA,2,3.63636363636364,3.09090909090909,3,1.6,1.25,5.8
"1065",13,4,4.27272727272727,3.90909090909091,4,1.83333333333333,1.25,3.6
"1066",55,8,3.27272727272727,3.54545454545455,2.8,1.16666666666667,1.5,3.6
"1067",24,20,3.45454545454545,4.72727272727273,3.2,1.41666666666667,1,3.4
"1068",22,7,4.18181818181818,3.18181818181818,3.5,1.5,1.25,1.2
"1069",19,8,3.90909090909091,4.81818181818182,4,1,1.08333333333333,6
"1070",25,20,3.45454545454545,2.72727272727273,2.9,1.16666666666667,1.33333333333333,4.6
"1071",9,4,3.45454545454545,3.90909090909091,2.8,1.54545454545455,1.45454545454545,3.8
"1072",40,3,4.18181818181818,4.18181818181818,3.5,1.25,1.08333333333333,5.4
"1073",27,6,3.90909090909091,4.18181818181818,3.3,1.41666666666667,1.41666666666667,3.8
"1074",40,4,4.90909090909091,3.18181818181818,4,1.08333333333333,1.08333333333333,5
"1075",15,7,3.27272727272727,4.09090909090909,2.7,1.33333333333333,1.41666666666667,3.8
"1076",20,20,3.18181818181818,4.09090909090909,3,1.66666666666667,1.25,1.8
"1077",20,5,4.36363636363636,3.90909090909091,3.9,2,1.33333333333333,1.8
"1078",24,6,4.45454545454545,2.90909090909091,2.9,1.5,1.75,3.2
"1079",45,10,4.09090909090909,3.45454545454545,4,1.41666666666667,1.5,4.8
"1080",31,6,4.54545454545455,3.90909090909091,3.5,1.58333333333333,1.66666666666667,3.8
"1081",26,6,4.27272727272727,3,3.1,1.08333333333333,1.5,5
"1082",25,10,3.54545454545455,4.27272727272727,3.9,1,1,5
"1083",0,0,4.18181818181818,4.18181818181818,2.5,1.41666666666667,1.75,2.2
"1084",45,4,2.88888888888889,3.66666666666667,2.8,1.09090909090909,1.5,6
"1085",32,7,3.09090909090909,3.18181818181818,2.9,1.08333333333333,1.41666666666667,2.2
"1086",3,3,4.54545454545455,3.90909090909091,3.5,1.16666666666667,1.08333333333333,5
"1087",10,3,4.36363636363636,3.18181818181818,3.7,1.25,1,6
"1088",30,10,3.45454545454545,3.72727272727273,3,1.08333333333333,1.45454545454545,5.2
"1089",41,14,3.81818181818182,4.09090909090909,3.6,1.33333333333333,1.16666666666667,5
"1090",4,3,4.27272727272727,4.72727272727273,3.3,1.16666666666667,1.16666666666667,6
"1091",44,1,3.72727272727273,3.54545454545455,3.2,1.25,1.33333333333333,7
"1092",41,5,3.63636363636364,4.45454545454545,2.1,1.25,1.91666666666667,5.6
"1093",20,4,3.63636363636364,3.36363636363636,2.9,1.5,1.83333333333333,4.6
"1094",30,7,4.36363636363636,4.54545454545455,3.7,1.33333333333333,1.25,3.8
"1095",25,12,4.18181818181818,3.36363636363636,3.7,1.16666666666667,1,3.4
"1096",0,5,4,3.18181818181818,3.7,1.16666666666667,1.41666666666667,6.4
"1097",19,15,3.81818181818182,5,3.9,1.16666666666667,1.08333333333333,2.4
"1098",40,3,4.18181818181818,3.54545454545455,3.9,1,1.41666666666667,4.8
"1099",30,10,2.81818181818182,2.72727272727273,2.4,1.75,1.91666666666667,3.4
"1100",30,4,3,3,2.5,2,1.83333333333333,4
"1101",25,4,3.4,3.5,2.8,1,1.58333333333333,4.8
"1102",42,4,4.09090909090909,2.36363636363636,3.3,1.33333333333333,1.25,5.5
"1103",21,6,3.45454545454545,3.27272727272727,2.8,1.08333333333333,1.58333333333333,4.6
"1104",45,11,4.36363636363636,4.54545454545455,3.4,1.08333333333333,1.5,5.4
"1105",35,2,4.27272727272727,3.90909090909091,3.5,1.25,1.25,NA
"1106",0,0,3,3,3,1.08333333333333,1.66666666666667,4
"1107",44,6,3.90909090909091,3.63636363636364,3,1.5,1.16666666666667,3.6
"1108",35,6,3.18181818181818,3.18181818181818,2.5,1.5,1.91666666666667,3.2
"1109",55,10,3.18181818181818,2.18181818181818,2.4,1.5,1.58333333333333,2
"1110",37,1,4.54545454545455,4.09090909090909,3.4,1.08333333333333,1.66666666666667,6
"1111",62,8,4.81818181818182,3.81818181818182,3.9,1,1.16666666666667,5.4
"1112",20,7,4.45454545454545,4.09090909090909,3.6,1.25,1.08333333333333,6.4
"1113",26,8,4.18181818181818,3.54545454545455,3.2,1.16666666666667,1.25,6.6
"1114",20,4,4.45454545454545,3.72727272727273,3.2,1,1.16666666666667,6.4
"1115",42,7,3.63636363636364,2.90909090909091,3.1,1,1.16666666666667,6
"1116",10,4,3.90909090909091,3.27272727272727,2.9,1,1.16666666666667,5.8
"1117",35,2,3.36363636363636,3.36363636363636,2.3,1.33333333333333,1.91666666666667,5.8
"1118",40,4,3.63636363636364,2.63636363636364,2.4,1.08333333333333,1.16666666666667,4
"1119",22,5,4,2.63636363636364,3.5,1.41666666666667,1.66666666666667,4.8
"1120",40,3,3.54545454545455,2.18181818181818,2.5,1.41666666666667,1.75,4.6
"1121",46,3,4.4,3.81818181818182,3.9,1.16666666666667,1.66666666666667,6.2
"1122",39,4,4.27272727272727,3.2,3.6,1.08333333333333,1.25,6.2
"1123",22,6,3.90909090909091,3.27272727272727,3,1,1.25,4.6
"1124",20,6,4.63636363636364,3.54545454545455,3.6,1.41666666666667,1.83333333333333,2.4
"1125",25,7,3.72727272727273,3.36363636363636,2.9,1.5,1.58333333333333,3.8
"1126",45,8,4.54545454545455,4.09090909090909,3.6,1.41666666666667,1.66666666666667,2.6
"1127",15,20,4,2.90909090909091,2.9,1.16666666666667,1.75,6.8
"1128",17,12,2.90909090909091,3.27272727272727,2.88888888888889,1.08333333333333,1.25,4
"1129",38,2,4.72727272727273,3.09090909090909,3.5,1.16666666666667,1,5.2
"1130",19,3,3.09090909090909,2.36363636363636,2.3,1.90909090909091,1.75,4.8
"1131",35,60,3.81818181818182,3.54545454545455,3,1.5,1.33333333333333,3.2
"1132",40,5,4.63636363636364,2.72727272727273,3.3,1.08333333333333,1.41666666666667,5
"1133",0,0,4.72727272727273,3.72727272727273,3.5,1.16666666666667,1.08333333333333,6
"1134",34,10,4,3.09090909090909,2.9,1.83333333333333,1.41666666666667,3
"1135",44,5,3.45454545454545,3,3.3,1.08333333333333,1.33333333333333,3.6
"1136",11,4,4.54545454545455,3.09090909090909,3.2,1.58333333333333,1.83333333333333,5.2
"1137",34,3,4.63636363636364,2.63636363636364,3.1,1.5,1.16666666666667,5
"1138",4,1,3.36363636363636,3.09090909090909,3.1,1.5,1.58333333333333,5.2
"1139",0,0,3.81818181818182,4.54545454545455,3.7,1.08333333333333,1.16666666666667,5
"1140",27,6,3.63636363636364,3.63636363636364,3.6,1.83333333333333,1.33333333333333,3.6
"1141",50,0,4.81818181818182,4.45454545454545,3.9,1,1.33333333333333,5.8
"1142",15,5,3.90909090909091,3.54545454545455,2.9,1.5,1.33333333333333,4.6
"1143",25,4,4.27272727272727,3.90909090909091,2.9,1.16666666666667,1.16666666666667,6
"1144",30,7,3,3,2.5,1.75,1.41666666666667,4
"1145",45,3,3.72727272727273,3,3.1,1.41666666666667,1.66666666666667,3.6
"1146",45,15,3.90909090909091,3.36363636363636,3.4,1,1.41666666666667,6.6
"1147",39,4,4.63636363636364,4.45454545454545,3.8,1,1.08333333333333,6
"1148",39,2,4.90909090909091,3.54545454545455,3.3,1.58333333333333,1.58333333333333,4.2
"1149",25,5,3.27272727272727,3.72727272727273,2.8,1.25,1.91666666666667,6.2
"1150",35,5,3.90909090909091,4.18181818181818,3.5,1.08333333333333,1.41666666666667,5.6
"1151",15,6,4.27272727272727,4.27272727272727,3.3,1.16666666666667,1.16666666666667,4
"1152",40,3,3.90909090909091,3.09090909090909,2.8,1.66666666666667,1.58333333333333,1.4
"1153",17,32,3.18181818181818,4.36363636363636,3.3,1.41666666666667,1.16666666666667,2.8
"1154",34,15,3.90909090909091,3.18181818181818,2.9,1.25,1,4.2
"1155",17,4,4.63636363636364,3.72727272727273,3.6,1,1.16666666666667,6.2
"1156",8,7,3.54545454545455,3.09090909090909,3,1.25,1.33333333333333,5.2
"1157",18,4,3.36363636363636,3.27272727272727,3.1,1.25,1.5,5.8
"1158",30,2,3.27272727272727,3.45454545454545,2.9,1.33333333333333,1.33333333333333,4
"1159",10,8,3.63636363636364,2.27272727272727,2.4,1.41666666666667,1.75,5.4
"1160",20,20,4.36363636363636,3.72727272727273,4,1.16666666666667,1.08333333333333,4.8
"1161",27,1,4.63636363636364,3.18181818181818,3.4,1.08333333333333,1.08333333333333,6.2
"1162",28,20,3.09090909090909,3.54545454545455,2.5,1.25,1.91666666666667,4.8
"1163",31,50,2.27272727272727,4.36363636363636,2.5,1.91666666666667,1.75,1
"1164",20,3,4,3.18181818181818,3.11111111111111,1,1.72727272727273,6
"1165",45,8,4.45454545454545,4.81818181818182,3.7,1.08333333333333,1.16666666666667,5.2
"1166",40,4,4.36363636363636,4.45454545454545,4,1.75,1.16666666666667,5
"1167",45,5,4.81818181818182,4.54545454545455,4,1.08333333333333,1.08333333333333,6
"1168",2,3,3.09090909090909,3.27272727272727,2.9,1,1,6
"1169",9,5,2.63636363636364,4.81818181818182,3.1,1.08333333333333,1.41666666666667,4.8
"1170",30,12,4.27272727272727,4.45454545454545,3,1,1.25,6.4
"1171",2,3,2.72727272727273,3.18181818181818,2.5,1.08333333333333,1.75,3.4
"1172",18,3,4.27272727272727,4,3.1,1,1.25,5.4
"1173",18,6,4.27272727272727,3.09090909090909,3.4,1.25,1.41666666666667,6.2
"1174",0,0,3.54545454545455,2.81818181818182,2.4,1,1.16666666666667,1
"1175",54,5,4.27272727272727,3.09090909090909,3.5,1.08333333333333,1.08333333333333,5.2
"1176",34,7,4.09090909090909,2.81818181818182,3.1,1.75,1.08333333333333,1.4
"1177",30,5,4.63636363636364,3.63636363636364,3.1,1.08333333333333,1.75,6.4
"1178",30,4,3.72727272727273,3,3,1.75,1.5,1.8
"1179",16,10,4,3.36363636363636,2.9,1.09090909090909,1,4
"1180",30,3,4.18181818181818,3.63636363636364,2.7,1.5,1.83333333333333,5.8
"1181",41,10,4.27272727272727,3.18181818181818,3.6,1.08333333333333,1.08333333333333,5.4
"1182",36,9,4.09090909090909,3,3.3,1,1.16666666666667,6.4
"1183",35,2,3.72727272727273,3.81818181818182,2.9,1,1.16666666666667,5.8
"1184",65,NA,4.09090909090909,4,3,1,1.25,6.4
"1185",40,1,4.63636363636364,3.54545454545455,3.5,1,1.58333333333333,5.2
"1186",40,11,3.81818181818182,3.45454545454545,3.6,1.33333333333333,1.08333333333333,4.2
"1187",2,1,3.27272727272727,4.09090909090909,2.6,1.33333333333333,1.81818181818182,6.8
"1188",24,10,4,2.27272727272727,2.3,1.41666666666667,1.5,7
"1189",28,4,4.5,3.45454545454545,3.7,1.25,1.27272727272727,5.6
"1190",42,11,4.09090909090909,4.54545454545455,3.5,1.25,1.33333333333333,6.2
"1191",26,3,4.5,3.72727272727273,2.9,1,1.91666666666667,4.6
"1192",12,3,3.90909090909091,3.72727272727273,3,1.75,1.33333333333333,3.2
"1193",20,4,3.90909090909091,3.27272727272727,3.3,1.08333333333333,1.66666666666667,4.4
"1194",40,2,4.45454545454545,3.45454545454545,3.7,1,1.16666666666667,5.4
"1195",45,5,3.81818181818182,4.72727272727273,2.8,1.25,1.5,4
"1196",32,8,3.81818181818182,4.27272727272727,3.4,1.08333333333333,1.66666666666667,5.6
"1197",2,5,3.5,4.72727272727273,3.3,1.58333333333333,1.16666666666667,6.8
"1198",24,5,3.90909090909091,3.54545454545455,3.5,1.41666666666667,1.25,4.6
"1199",6,1,3.45454545454545,3,2.5,1.08333333333333,1.25,4.4
"1200",18,20,3.09090909090909,3.45454545454545,2.5,1.58333333333333,1,2
"1201",41,7,4.36363636363636,3.09090909090909,3.8,1.58333333333333,1.45454545454545,5.2
"1202",30,1,3.54545454545455,3.90909090909091,3.6,1.58333333333333,1.25,5
"1203",26,4,3.63636363636364,3.09090909090909,3,1.25,1.36363636363636,5.8
"1204",35,2,4,3.90909090909091,3.3,1,1.66666666666667,4.4
"1205",17,4,4.27272727272727,3.45454545454545,4,1.16666666666667,1,5.4
"1206",46,3,4.45454545454545,4,2.7,1.08333333333333,1.75,6.6
"1207",42,12,4.54545454545455,4.54545454545455,4,1,1.08333333333333,6.4
"1208",49,5,4.81818181818182,4.63636363636364,3.3,1,1.41666666666667,5.2
"1209",32,6,3.90909090909091,3.45454545454545,3.1,1.58333333333333,1.16666666666667,4.2
"1210",40,2,3.18181818181818,2.72727272727273,3,1.16666666666667,1.83333333333333,6
"1211",51,5,4.27272727272727,2.90909090909091,2.9,1.08333333333333,1.66666666666667,6
"1212",14,10,4.27272727272727,3,3.6,1.08333333333333,1.5,4.8
"1213",6,15,2.27272727272727,2.54545454545455,2,2,1.83333333333333,1
"1214",29,8,4,3.63636363636364,3.8,1.25,1.25,5.8
"1215",25,11,4.45454545454545,3.54545454545455,3.8,1.33333333333333,1.58333333333333,4.6
"1216",NA,NA,2.81818181818182,2.90909090909091,3.3,1.08333333333333,1.08333333333333,4
"1217",50,20,3.18181818181818,2.63636363636364,2.7,1.58333333333333,1.66666666666667,5.4
"1218",16,4,4.09090909090909,4,3.3,1.41666666666667,1.45454545454545,4.2
"1219",44,5,4.45454545454545,2.90909090909091,3.1,1.16666666666667,1.25,4.2
"1220",38,3,5,3.54545454545455,4,1,1,4.6
"1221",16,3,3.45454545454545,3.63636363636364,3.2,1.08333333333333,1.5,5.6
"1222",1,2,3.72727272727273,3.27272727272727,2.5,1.5,1.75,3.6
"1223",24,5,3.09090909090909,3.36363636363636,2.9,1,1.33333333333333,6.8
"1224",26,1,3.54545454545455,3.54545454545455,2.6,1.91666666666667,1.75,2
"1225",28,20,4,3.81818181818182,2.8,1,1.58333333333333,6.4
"1226",15,5,4.09090909090909,4.1,3.5,1.33333333333333,1.08333333333333,5.2
"1227",21,9,4.54545454545455,3.72727272727273,3.4,1.58333333333333,1.58333333333333,5.6
"1228",35,1,4.36363636363636,3.18181818181818,3.9,1,1.08333333333333,6
"1229",42,9,3.72727272727273,4.54545454545455,3.1,1.08333333333333,1.16666666666667,5.8
"1230",35,7,4,3.90909090909091,3.3,1.33333333333333,1.41666666666667,4.8
"1231",10,3,4,4.09090909090909,3.5,1.25,1.16666666666667,5
"1232",10,4,3.63636363636364,3.36363636363636,3.1,1.16666666666667,1.08333333333333,6.8
"1233",10,5,4,4.27272727272727,3.5,1.33333333333333,1.33333333333333,4.8
"1234",40,5,4.09090909090909,2.90909090909091,3.7,1.08333333333333,1.08333333333333,3.2
"1235",0,2,2.81818181818182,3.18181818181818,2.6,1.66666666666667,1.5,4
"1236",40,8,4.45454545454545,2.81818181818182,3.8,1.75,1.41666666666667,4.2
"1237",15,7,4,4.09090909090909,3.1,1.16666666666667,1.41666666666667,4.6
"1238",45,15,4.36363636363636,4.72727272727273,3.8,1,1.16666666666667,7
"1239",22,3,3.72727272727273,3.81818181818182,2.6,1.33333333333333,1.5,4.6
"1240",33,5,3.72727272727273,3.45454545454545,3.6,1.5,1.16666666666667,5.2
"1241",15,10,4.18181818181818,3.63636363636364,2.6,1,1.83333333333333,4.6
"1242",60,10,4,4.27272727272727,3.1,1,1.5,3.4
"1243",19,6,3.72727272727273,4.27272727272727,4,1,1.41666666666667,7
"1244",8,7,4.36363636363636,3.81818181818182,3.3,1.25,1.33333333333333,6
"1245",19,6,3.36363636363636,4.27272727272727,3,1,1.16666666666667,5.8
"1246",50,4,3.90909090909091,3.63636363636364,3,1.33333333333333,1.25,5
"1247",25,5,4.36363636363636,4.36363636363636,3.9,1.75,1.33333333333333,4.8
"1248",10,7,3,4.09090909090909,2.7,1.08333333333333,1.41666666666667,6
"1249",21,3,3,3,2.5,1.91666666666667,1.75,4
"1250",NA,6,2.72727272727273,3.09090909090909,2.4,1.25,1.83333333333333,3.6
"1251",13,3,4.45454545454545,3.54545454545455,3,1.08333333333333,1.25,5.8
"1252",12,4,3.27272727272727,3.72727272727273,2.8,1.33333333333333,1.66666666666667,5.6
"1253",49,4,4.36363636363636,4.27272727272727,3,1.75,1.16666666666667,3.6
"1254",13,20,4.54545454545455,4.09090909090909,3.9,1.08333333333333,1,6.8
"1255",23,8,3.72727272727273,4.18181818181818,3.7,1,1.33333333333333,6
"1256",26,6,3.54545454545455,3.18181818181818,2.8,1,1.08333333333333,5.2
"1257",50,15,4,4.54545454545455,3.5,1,1,6
"1258",30,2,4.45454545454545,4.27272727272727,3.5,1.41666666666667,1.16666666666667,5.6
"1259",3,2,2.81818181818182,3.63636363636364,2.4,1.58333333333333,1.66666666666667,4.4
"1260",37,12,3.63636363636364,4.63636363636364,3,1,1.16666666666667,6.8
"1261",12,10,4.27272727272727,4.27272727272727,3.3,1.75,1.25,2.8
"1262",32,2,3.54545454545455,3.36363636363636,2.9,1.91666666666667,1.41666666666667,4
"1263",5,3,4.18181818181818,4.27272727272727,3.8,1.75,1.08333333333333,4.2
"1264",32,14,3,4.63636363636364,3.8,1,1.16666666666667,6.6
"1265",20,6,4.27272727272727,3.54545454545455,3.2,1,1.58333333333333,5.8
"1266",4,2,3.90909090909091,4.09090909090909,3.1,1.16666666666667,1.08333333333333,4
"1267",25,10,3.18181818181818,2.72727272727273,2.5,1.58333333333333,1.5,1
"1268",44,3,4.63636363636364,3.36363636363636,3.2,1,1.41666666666667,5.8
"1269",11,5,4.27272727272727,4.36363636363636,3.5,1.16666666666667,1.08333333333333,6
"1270",30,7,3.90909090909091,3,3.4,1,1,6
"1271",15,11,4.5,4.18181818181818,3.6,1.83333333333333,1.16666666666667,2.6
"1272",30,0,5,3.36363636363636,3.9,1.08333333333333,1,5.2
"1273",40,5,4.18181818181818,2.27272727272727,3.4,1.41666666666667,1.33333333333333,4.6
"1274",61,7,4.27272727272727,3,3.8,1,1.08333333333333,3.4
"1275",37,4,2.45454545454545,4,3,1.25,1.5,6
"1276",15,3,4.36363636363636,4.81818181818182,3.3,1.08333333333333,1.08333333333333,6.6
"1277",32,3,4,3.27272727272727,2.9,1,1.58333333333333,5.4
"1278",40,9,4.36363636363636,3.45454545454545,3.9,1.41666666666667,1.33333333333333,2.6
"1279",20,12,4.09090909090909,4.27272727272727,3.9,1,1.08333333333333,4.2
"1280",10,7,4,3.36363636363636,3.1,1.33333333333333,1.41666666666667,2.6
"1281",38,6,4.36363636363636,3.54545454545455,3.4,1,1.16666666666667,6
"1282",39,5,3.81818181818182,3.72727272727273,4,1.5,1.16666666666667,6.2
"1283",11,2,4.90909090909091,3.27272727272727,3.9,1.5,1.16666666666667,3.2
"1284",20,15,2.81818181818182,2.63636363636364,2.7,2,1.08333333333333,3.4
"1285",17,5,4.09090909090909,3.18181818181818,3.3,1.25,1.25,4.8
"1286",17,3,3.45454545454545,3.27272727272727,3.3,2,1.66666666666667,3
"1287",6,4,4.36363636363636,3.09090909090909,3,1.33333333333333,1.08333333333333,5.4
"1288",37,17,4.27272727272727,3,3.4,1.08333333333333,1.16666666666667,5.8
"1289",6,3,3.45454545454545,3.90909090909091,3.1,1.33333333333333,1.5,4.4
"1290",40,2,3.81818181818182,4,3,1.08333333333333,1.33333333333333,4.6
"1291",15,10,4.18181818181818,4.45454545454545,3.2,1,1.25,5.8
"1292",0,0,3.90909090909091,3.27272727272727,2.8,1,1.58333333333333,6.2
"1293",41,5,4.45454545454545,4.45454545454545,3.7,1.08333333333333,1.41666666666667,7
"1294",36,8,4,3.90909090909091,3.5,1,1.08333333333333,4.6
"1295",19,10,3.18181818181818,4.09090909090909,3.2,1.5,1.5,3.2
"1296",19,9,3.36363636363636,3.54545454545455,3.6,1.75,1.41666666666667,2.6
"1297",50,15,4.36363636363636,3.81818181818182,3.4,1.08333333333333,1.5,7
"1298",30,11,3.63636363636364,3.45454545454545,2.9,1.08333333333333,1.08333333333333,5.8
"1299",34,7,3.63636363636364,3.90909090909091,3.5,1.75,1.5,2.4
"1300",15,10,4.54545454545455,4.54545454545455,3.3,1.16666666666667,1.08333333333333,5.2
"1301",24,2,3.90909090909091,2.54545454545455,3.3,2,1.5,1.2
"1302",24,6,4.45454545454545,3.81818181818182,3.5,1.91666666666667,1.25,3.4
"1303",5,6,4.09090909090909,4.09090909090909,3.2,1.25,1.41666666666667,6.8
"1304",14,10,4.45454545454545,3.27272727272727,3,1.33333333333333,1.41666666666667,5.5
"1305",37,8,5,3.36363636363636,3.66666666666667,1,1.09090909090909,6.5
"1306",1,4,3.90909090909091,2.81818181818182,2.2,1.58333333333333,1.83333333333333,1
"1307",20,8,2.63636363636364,3.27272727272727,2.77777777777778,1.66666666666667,1.83333333333333,1.4
"1308",10,3,3.81818181818182,2.36363636363636,3.1,1.41666666666667,1.25,3.8
"1309",20,5,3.90909090909091,2.90909090909091,2.5,1.33333333333333,1.75,3
"1310",13,2,3.45454545454545,4.09090909090909,3,1.83333333333333,1.08333333333333,5
"1311",18,12,4.09090909090909,3.63636363636364,3.8,1.41666666666667,1.25,6
"1312",15,8,3.54545454545455,3.09090909090909,2.7,1.66666666666667,1.41666666666667,4.8
"1313",38,4,4.36363636363636,3.63636363636364,2.8,1.08333333333333,1.16666666666667,5.8
"1314",32,5,3.81818181818182,5,3.8,1.16666666666667,1,4.2
"1315",26,20,3.63636363636364,3.54545454545455,3.8,2,1.25,4.6
"1316",45,12,3.36363636363636,3.27272727272727,3.2,1.36363636363636,1.5,4.2
"1317",15,20,3.5,3.54545454545455,2.9,1.08333333333333,1.25,2.6
"1318",20,34,4.27272727272727,3.90909090909091,3.7,1,1.08333333333333,2.8
"1319",38,8,3.81818181818182,3.63636363636364,2.9,1.16666666666667,1.33333333333333,4
"1320",52,10,4.45454545454545,3.90909090909091,3,1.16666666666667,1.33333333333333,6.2
"1321",55,9,4.63636363636364,3.63636363636364,3.7,1,1.16666666666667,5.4
"1322",12,6,3.81818181818182,4.27272727272727,3,1.16666666666667,1.16666666666667,5
"1323",24,5,3.63636363636364,4.09090909090909,3.1,1.5,1.41666666666667,4.8
"1324",26,1,3,3,2.5,1.5,1.58333333333333,4
"1325",35,6,3.63636363636364,3.27272727272727,3.5,1,1,5.4
"1326",29,6,4.36363636363636,4,3,1.41666666666667,1.16666666666667,2.8
"1327",49,7,4.09090909090909,2.90909090909091,3.9,1.33333333333333,1.16666666666667,3.6
"1328",38,5,3.27272727272727,3,2.5,1.41666666666667,1.83333333333333,4.2
"1329",29,6,3.54545454545455,3.36363636363636,3.3,1.58333333333333,1.5,6
"1330",30,7,3,3,2.5,1.58333333333333,1.25,4
"1331",45,10,4.63636363636364,3.45454545454545,3.3,1.25,1.41666666666667,4.6
"1332",4,4,2.90909090909091,3.36363636363636,2.2,1.25,1.5,6.8
"1333",12,NA,4.54545454545455,2.45454545454545,3.4,1.5,1.6,6
"1334",16,2,4.63636363636364,3.45454545454545,3.7,1.16666666666667,1.33333333333333,5.2
"1335",21,1,3.45454545454545,3.81818181818182,2.8,1.33333333333333,1.66666666666667,5.2
"1336",26,16,3.18181818181818,3.81818181818182,2.7,1.5,1.41666666666667,5.2
"1337",25,9,3.63636363636364,3.09090909090909,3.1,1.08333333333333,1.66666666666667,6
"1338",42,9,4.27272727272727,3.09090909090909,3.5,1.66666666666667,1.33333333333333,3
"1339",NA,NA,2.8,2.81818181818182,2,1.5,2,2
